RVIS,ensemblId:ID,TSS:int,strand,HGNCSymbol,entrezId,pLi
85.10971787,ENSG00000132446,31090170,-1,FTHL17,53940,0.000467382833595725
80.2507837,ENSG00000198947,33357558,-1,DMD,1756,0.999999999803525
NA,ENSG00000252903,31366309,1,RNU6-894P,NA,NA
NA,ENSG00000222922,32120182,1,RNA5SP501,NA,NA
NA,ENSG00000236285,32224019,1,NPM1P8,NA,NA
NA,ENSG00000263600,32601869,-1,MIR3915,100500915,NA
NA,ENSG00000221348,32659676,-1,MIR548F5,100302239,NA
NA,ENSG00000236828,32773057,1,DMD-AS3,NA,NA
NA,ENSG00000226781,33059512,1,TBCAP1,NA,NA
67.86833856,ENSG00000185448,34150447,-1,FAM47A,158724,0.748400418346306
NA,ENSG00000185638,34165153,1,FTH1P14,NA,NA
35.10971787,ENSG00000147027,34675405,-1,TMEM47,83604,0.6410239240686
93.57366771,ENSG00000189132,34960913,1,FAM47B,170062,0.000117993061079711
NA,ENSG00000252411,35612290,1,RNU6-1087P,NA,NA
NA,ENSG00000230227,35644247,1,SIAH1P1,NA,NA
78.52664577,ENSG00000189023,35816459,1,MAGEB16,139604,0.00166368220637961
NA,ENSG00000165164,35937851,1,CXorf22,170063,0.904576724456984
NA,ENSG00000206733,36040162,-1,RNU6-641P,NA,NA
NA,ENSG00000176034,36053908,1,CHDC2,286464,0.309200591787143
NA,ENSG00000229384,36229213,1,HMGB1P16,NA,NA
NA,ENSG00000205081,36246735,1,CXorf30,645090,NA
NA,ENSG00000233921,36393298,-1,RPS15AP40,NA,NA
98.43260188,ENSG00000198173,37026432,1,FAM47C,442444,0.0577973111457409
NA,ENSG00000243048,37061650,-1,FTH1P18,NA,NA
NA,ENSG00000233810,37150420,1,MOB1AP2,NA,NA
78.84012539,ENSG00000130962,37208528,1,PRRG1,5638,0.335254587436665
NA,ENSG00000219186,37351274,1,FTH1P19,NA,NA
NA,ENSG00000234355,37364563,1,FTH1P27,NA,NA
NA,ENSG00000174678,37404515,-1,FAM47DP,NA,NA
64.10658307,ENSG00000147036,37430822,1,LANCL3,347404,0.522828102456292
23.82445141,ENSG00000047597,37545012,1,XK,7504,0.869601995997447
22.25705329,ENSG00000165168,37639264,1,CYBB,1536,0.99769789816162
52.03761755,ENSG00000165169,37706890,-1,DYNLT3,6990,0.650718442302593
NA,ENSG00000206983,37729362,1,RNU6-49P,NA,NA
NA,ENSG00000187516,37850070,1,CXorf27,25763,0.152953477046134
56.11285266,ENSG00000147041,37865835,1,SYTL5,94122,0.0644886545028385
NA,ENSG00000221466,37883239,-1,MIR548AJ2,100616252,NA
95.14106583,ENSG00000101955,38080696,-1,SRPX,8406,0.00848262097838311
97.80564263,ENSG00000156313,38186817,-1,RPGR,6103,0.997857546203891
27.89968652,ENSG00000036473,38211798,1,OTC,5009,0.981017899946665
NA,ENSG00000227988,38255148,-1,TDGF1P1,NA,NA
NA,ENSG00000229735,38344517,-1,FTLP16,NA,NA
69.12225705,ENSG00000156298,38420623,1,TSPAN7,7102,0.86995013142945
NA,ENSG00000238606,38467468,1,RNU7-7P,NA,NA
30.40752351,ENSG00000165175,38660685,1,MID1IP1,58526,0.489439187483796
NA,ENSG00000238123,38663136,-1,MID1IP1-AS1,NA,NA
NA,ENSG00000207122,38940538,-1,RNU6-591P,NA,NA
NA,ENSG00000263730,39520470,1,MIR3937,100500822,NA
NA,ENSG00000264618,39646077,-1,RN7SL732P,NA,NA
NA,ENSG00000228232,39647390,-1,GAPDHP1,NA,NA
NA,ENSG00000261435,39707612,-1,MIR1587,100616251,NA
NA,ENSG00000263972,39696815,1,MIR1587,100616251,NA
NA,ENSG00000214047,39724678,1,RPS11P7,NA,NA
2.194357367,ENSG00000183337,40036582,-1,BCOR,54880,0.999945621390125
NA,ENSG00000238730,40394815,-1,RNU7-164P,NA,NA
40.59561129,ENSG00000182220,40440146,1,ATP6AP2,10159,0.785047267980171
NA,ENSG00000238205,40482836,1,MPC1L,NA,NA
47.96238245,ENSG00000185753,40506819,-1,CXorf38,159013,0.00516358433779017
12.85266458,ENSG00000180182,40595110,-1,MED14,9282,0.999999382308837
NA,ENSG00000234636,40594652,1,MED14-AS1,NA,NA
NA,ENSG00000270791,40617736,1,DPRXP6,NA,NA
NA,ENSG00000238222,40693738,1,MKRN4P,NA,NA
NA,ENSG00000232801,40750790,-1,SDCBPP3,NA,NA
NA,ENSG00000216866,40795117,-1,RPS2P55,NA,NA
0.470219436,ENSG00000124486,40944888,1,USP9X,8239,0.999999999976444
NA,ENSG00000199564,41152051,1,RNA5SP502,NA,NA
14.10658307,ENSG00000215301,41192651,1,DDX3X,1654,0.99893006535012
NA,ENSG00000264573,41205129,-1,RN7SL15P,NA,NA
80.72100313,ENSG00000188937,41306687,1,NYX,60506,0.0624131502401644
5.015673981,ENSG00000147044,41782716,-1,CASK,8573,0.999885704504806
NA,ENSG00000233033,41379289,1,CASK-AS1,NA,NA
NA,ENSG00000212207,41430282,-1,RNU6-1321P,NA,NA
NA,ENSG00000265741,41496727,1,RN7SL406P,NA,NA
NA,ENSG00000242559,41542719,-1,RN7SL144P,NA,NA
40.90909091,ENSG00000171659,41548226,1,GPR34,2857,0.457038660900044
18.49529781,ENSG00000171657,41583408,1,GPR82,27197,0.00101851085267785
NA,ENSG00000251807,41778602,-1,RNU6-202P,NA,NA
NA,ENSG00000228847,41958426,-1,ATP5G2P4,NA,NA
NA,ENSG00000212560,41998783,-1,RNU6-630P,NA,NA
NA,ENSG00000206896,42033638,-1,RNU6-1124P,NA,NA
NA,ENSG00000102055,42637330,-1,PPP1R2P9,80316,NA
NA,ENSG00000237206,43138907,-1,IMPDH1P4,NA,NA
NA,ENSG00000231750,43267808,-1,NANOGP10,NA,NA
28.05642633,ENSG00000189221,43515467,1,MAOA,4128,0.993222490508762
17.55485893,ENSG00000069535,43741693,-1,MAOB,4129,0.970339617070938
61.12852665,ENSG00000124479,43832750,-1,NDP,4693,0.64382884136087
NA,ENSG00000236276,43808978,1,NDP-AS1,NA,NA
97.96238245,ENSG00000183690,44202918,-1,EFHC2,80258,0.941723124383347
NA,ENSG00000198414,44143162,1,TATDN2P1,NA,NA
NA,ENSG00000214018,44169722,-1,RRM2P3,NA,NA
NA,ENSG00000215035,44336668,-1,FDPSP5,NA,NA
64.26332288,ENSG00000069509,44402247,-1,FUNDC1,139341,0.440692340205304
NA,ENSG00000233543,44492938,1,CHTF8P1,NA,NA
NA,ENSG00000229168,44508375,1,RPL19P20,NA,NA
NA,ENSG00000242065,44632307,-1,RN7SL291P,NA,NA
63.63636364,ENSG00000189037,44703249,1,DUSP21,63904,0.00358650089236117
3.134796238,ENSG00000147050,44732757,1,KDM6A,7403,0.999987120523081
NA,ENSG00000252113,44744751,1,RNU6-523P,NA,NA
86.20689655,ENSG00000147113,45060146,-1,CXorf36,79742,0.00760359252342126
NA,ENSG00000214282,45492978,-1,KRT8P14,NA,NA
NA,ENSG00000207870,45605694,-1,MIR221,407006,NA
NA,ENSG00000207725,45606530,-1,MIR222,407007,NA
NA,ENSG00000224701,45811768,-1,MED28P4,NA,NA
NA,ENSG00000213100,45842800,1,KRT18P68,NA,NA
NA,ENSG00000214009,45918963,-1,PCNAP3,NA,NA
NA,ENSG00000229145,46148563,-1,ACTBP1,NA,NA
NA,ENSG00000235587,46300149,-1,GAPDHP65,NA,NA
54.54545455,ENSG00000147121,46306292,1,KRBOX4,55634,0.377824215699539
96.70846395,ENSG00000251192,46404892,-1,ZNF674,641339,0.00427494121454892
NA,ENSG00000199226,46377201,1,RNU6-50P,NA,NA
NA,ENSG00000230844,46404928,1,ZNF674-AS1,401588,NA
NA,ENSG00000270499,46422184,-1,MKI67P1,NA,NA
NA,ENSG00000147119,46433219,1,CHST7,56548,0.0985193527095849
13.79310345,ENSG00000065923,46618490,-1,SLC9A7,84679,0.953699986952486
NA,ENSG00000213997,46506765,-1,PGAM1P7,NA,NA
NA,ENSG00000226048,46545142,-1,YBX1P8,NA,NA
65.98746082,ENSG00000102218,46696375,1,RP2,6102,0.851505576518184
NA,ENSG00000204904,46759138,-1,CXorf31,NA,NA
9.717868339,ENSG00000102221,46771711,1,JADE3,9767,NA
92.1630094,ENSG00000130988,46937775,1,RGN,9104,0.0416453375909365
NA,ENSG00000206685,46946905,1,RNU6-1189P,NA,NA
NA,ENSG00000201659,46992070,1,RNU12-2P,NA,NA
64.4200627,ENSG00000147123,47004903,-1,NDUFB11,54539,0.750858556039213
3.605015674,ENSG00000182872,47004268,1,RBM10,8241,0.999912181208767
6.739811912,ENSG00000130985,47050260,1,UBA1,7317,0.999990741817615
NA,ENSG00000224975,47064320,1,INE1,8552,NA
24.76489028,ENSG00000102225,47077259,1,CDK16,5127,0.995702615689421
2.821316614,ENSG00000102226,47092089,1,USP11,8237,0.998323456750043
NA,ENSG00000266158,47140462,-1,RN7SL785P,NA,NA
NA,ENSG00000201450,47211348,-1,RNU6-149P,NA,NA
74.76489028,ENSG00000147117,47229982,1,ZNF157,7712,8.04449374208541e-07
NA,ENSG00000221459,47248048,1,SNORA11C,100124540,NA
NA,ENSG00000226556,47299173,-1,NPM1P49,NA,NA
98.58934169,ENSG00000147124,47342345,-1,ZNF41,7592,0.00138968236818729
NA,ENSG00000196741,47342970,1,CXorf24,NA,NA
NA,ENSG00000235636,47372882,-1,NUS1P1,NA,NA
57.05329154,ENSG00000078061,47420516,1,ARAF,369,0.618988518165058
32.44514107,ENSG00000008056,47479252,-1,SYN1,6853,0.879529753332511
94.67084639,ENSG00000102265,47441712,1,TIMP1,7076,0.766877187652718
NA,ENSG00000263858,47446828,1,MIR4769,100616147,NA
55.79937304,ENSG00000126759,47489704,-1,CFP,5199,0.944168669031185
72.4137931,ENSG00000126767,47510003,-1,ELK1,2002,0.756057873787214
40.43887147,ENSG00000126756,47518560,-1,UXT,8409,0.836315941423648
NA,ENSG00000267064,47518232,1,UXT-AS1,100133957,NA
NA,ENSG00000187893,47566590,1,CXXC1P1,392459,NA
NA,ENSG00000188459,47657325,1,WASF4P,NA,NA
80.87774295,ENSG00000197779,47696301,1,ZNF81,347344,0.303589182435344
NA,ENSG00000224401,47701101,-1,RPL7P57,NA,NA
36.8338558,ENSG00000147118,47863377,-1,ZNF182,7569,0.856542477213403
91.37931034,ENSG00000221994,47931025,-1,ZNF630,57232,0.00223023467855748
NA,ENSG00000171489,47863734,1,SPACA5,729201,NA
NA,ENSG00000238068,47915699,1,ZNF630-AS1,NA,NA
NA,ENSG00000171483,47967367,1,SSX6,280657,NA
NA,ENSG00000171478,47990039,1,SPACA5B,729201,NA
NA,ENSG00000201517,48013502,-1,RNU6-707P,NA,NA
NA,ENSG00000225198,48015795,1,SSXP3,NA,NA
93.26018809,ENSG00000165583,48056199,-1,SSX5,280658,2.33013753613682e-07
NA,ENSG00000252856,48065693,1,RNA5SP503,NA,NA
96.23824451,ENSG00000126752,48114752,1,SSX1,6756,6.95390585589371e-28
NA,ENSG00000204648,48165614,-1,SSX9,280660,NA
NA,ENSG00000227302,48181784,1,SSXP9,NA,NA
75.86206897,ENSG00000165584,48216142,-1,SSX3,10214,0.146323758317065
NA,ENSG00000204645,48242863,1,SSX4,548313,0.443294513598317
NA,ENSG00000198946,48271344,-1,SSX4B,548313,0.47431959897204
58.30721003,ENSG00000017483,48328644,-1,SLC38A5,92745,0.976708481576873
60.34482759,ENSG00000068438,48334541,1,FTSJ1,24140,0.96163278031456
24.29467085,ENSG00000102312,48367350,1,PORCN,64840,0.995196052430872
71.78683386,ENSG00000147155,48379546,1,EBP,10682,0.858629818405411
10.81504702,ENSG00000068354,48397845,1,TBC1D25,4943,0.711973350325596
71.0031348,ENSG00000102317,48432837,1,RBM3,5935,0.700968680872873
NA,ENSG00000220125,48441727,-1,MRPL32P1,NA,NA
24.76489028,ENSG00000101940,48448430,1,WDR13,64743,0.940346118992748
NA,ENSG00000231725,48494553,1,VN1R110P,NA,NA
53.76175549,ENSG00000015285,48534985,1,WAS,7454,0.991202084335487
67.24137931,ENSG00000101945,48553945,1,SUV39H1,6839,0.936945044155794
NA,ENSG00000206723,48582966,-1,RNU6-1056P,NA,NA
92.31974922,ENSG00000171433,48620154,1,GLOD5,392465,0.0460777312018374
NA,ENSG00000207367,48635486,-1,RNU6-29P,NA,NA
46.86520376,ENSG00000102145,48644962,1,GATA1,2623,0.837375784159948
70.53291536,ENSG00000094631,48659784,1,HDAC6,10013,0.99992079805848
32.60188088,ENSG00000187682,48687283,1,ERAS,3266,0.51999564841992
NA,ENSG00000102109,48694035,-1,PCSK1N,27344,0.444049066588872
50.31347962,ENSG00000126768,48755426,-1,TIMM17B,10245,0.826908628916093
25.54858934,ENSG00000102103,48755195,1,PQBP1,10084,0.59284411367679
51.09717868,ENSG00000102100,48769235,-1,SLC35A2,7355,0.780526258513
46.39498433,ENSG00000102096,48776301,-1,PIM2,11040,0.894760123149801
31.81818182,ENSG00000068308,48815648,-1,OTUD5,55593,0.97654856924968
NA,ENSG00000223309,48816543,-1,RNU6-722P,NA,NA
59.71786834,ENSG00000102057,48827976,-1,KCND1,3750,0.447025940564966
38.08777429,ENSG00000068400,48858675,-1,GRIPAP1,56850,0.996933311471836
NA,ENSG00000264065,48864276,-1,RN7SL139P,NA,NA
41.06583072,ENSG00000068323,48901012,-1,TFE3,7030,0.973742209543687
81.81818182,ENSG00000147144,48911101,1,CCDC120,90060,0.691311336063518
70.84639498,ENSG00000243279,48931730,-1,PRAF2,11230,0.65127647545626
33.38557994,ENSG00000196998,48958108,-1,WDR45,11152,0.965710816064405
NA,ENSG00000206936,48939686,1,RNU4-52P,NA,NA
85.73667712,ENSG00000068394,48980151,-1,GPKOW,27238,0.979573126517589
NA,ENSG00000265033,49008986,1,RN7SL262P,NA,NA
89.34169279,ENSG00000017621,49019061,1,MAGIX,79917,0.0035921864657483
82.13166144,ENSG00000102007,49028273,1,PLP2,5355,0.112369204580837
89.18495298,ENSG00000012211,49042845,-1,PRICKLE3,4007,0.15265646111407
43.73040752,ENSG00000102003,49056718,-1,SYP,6855,0.611984996510125
NA,ENSG00000237341,49055425,1,SYP-AS1,100873921,NA
52.82131661,ENSG00000102001,49089833,-1,CACNA1F,778,0.873703604496026
NA,ENSG00000230216,49090960,-1,HSPB1P2,NA,NA
97.49216301,ENSG00000101997,49091927,1,CCDC22,28952,0.995198908362386
65.20376176,ENSG00000049768,49121288,-1,FOXP3,50943,0.948721767538971
89.96865204,ENSG00000049769,49126306,1,PPP1R3F,89801,0.00474942926878046
NA,ENSG00000215274,49160148,1,GAGE10,643832,0.00111994818700601
NA,ENSG00000224659,49178536,1,GAGE12J,100132399,0.0235889056454509
NA,ENSG00000237597,49188094,1,GAGE13,645051,NA
NA,ENSG00000205775,49197607,1,GAGE2E,100101629,NA
NA,ENSG00000240257,49207160,1,GAGE2D,100101629,0.402977937434793
NA,ENSG00000241465,49216659,1,GAGE12I,100008586,NA
NA,ENSG00000236249,49226182,1,GAGE2C,645037,NA
NA,ENSG00000231850,49235708,1,GAGE2B,645037,NA
NA,ENSG00000236737,49294472,1,GAGE12B,NA,NA
NA,ENSG00000237671,49296814,1,GAGE12C,100132399,NA
NA,ENSG00000227488,49306370,1,GAGE12D,100132399,NA
NA,ENSG00000216649,49315936,1,GAGE12E,100132399,NA
NA,ENSG00000236362,49325479,1,GAGE12F,100008586,NA
NA,ENSG00000215269,49335037,1,GAGE12G,100008586,NA
NA,ENSG00000224902,49344586,1,GAGE12H,729442,NA
NA,ENSG00000189064,49354132,1,GAGE2A,729447,NA
NA,ENSG00000205777,49363628,1,GAGE1,2578,0.438832810615359
NA,ENSG00000213856,49397952,-1,VDAC1P2,NA,NA
NA,ENSG00000227391,49433283,-1,SALL1P1,NA,NA
73.04075235,ENSG00000068985,49460596,-1,PAGE1,8712,0.389289495504708
69.7492163,ENSG00000101951,49593863,1,PAGE4,9506,0.648195518447356
NA,ENSG00000234390,49643844,-1,USP27X-AS1,158572,NA
NA,ENSG00000242013,49644470,1,USP27X,389856,0.592784999490721
33.07210031,ENSG00000171365,49687225,1,CLCN5,1184,0.9942416657125
NA,ENSG00000201341,49710053,-1,RNU6-421P,NA,NA
NA,ENSG00000207758,49767754,1,MIR532,693124,NA
NA,ENSG00000207768,49768109,1,MIR188,406964,NA
NA,ENSG00000207785,49773039,1,MIR500A,574502,NA
NA,ENSG00000208015,49773572,1,MIR362,574030,NA
NA,ENSG00000211538,49774330,1,MIR501,574503,NA
NA,ENSG00000239057,49775279,1,MIR500B,100422911,NA
NA,ENSG00000207970,49777849,1,MIR660,724030,NA
NA,ENSG00000272080,49779206,1,MIR502,574504,NA
NA,ENSG00000181977,49920807,1,PYY3,NA,NA
68.49529781,ENSG00000147081,49965664,-1,AKAP4,8852,0.984377750020385
23.19749216,ENSG00000147082,49967364,1,CCNB3,85417,0.57088694342555
NA,ENSG00000204466,50213737,-1,DGKK,NA,NA
99.37304075,ENSG00000158352,50557302,-1,SHROOM4,57477,0.997425924732999
NA,ENSG00000222303,50392641,1,RNU6-935P,NA,NA
NA,ENSG00000226881,50648438,1,H3F3AP5,NA,NA
86.36363636,ENSG00000130385,50653784,1,BMP15,9210,0.0535439236113694
NA,ENSG00000238190,50674548,-1,HMGB1P15,NA,NA
35.89341693,ENSG00000122824,51075083,1,NUDT10,170685,NA
68.33855799,ENSG00000187690,51149767,1,CXorf67,NA,0.868926865860632
24.13793103,ENSG00000196368,51239448,-1,NUDT11,55190,0.699091254686775
NA,ENSG00000224109,51361446,-1,CENPVP3,NA,NA
NA,ENSG00000227997,51425485,-1,CENPVP2,NA,NA
NA,ENSG00000223591,51453887,1,CENPVP1,441495,NA
10.34482759,ENSG00000189369,51486481,1,GSPT2,23708,0.904748870176252
11.75548589,ENSG00000179222,51546103,1,MAGED1,9500,0.982074597200181
NA,ENSG00000252377,51613905,-1,RNU6-504P,NA,NA
NA,ENSG00000232951,51665595,-1,IPO7P1,NA,NA
NA,ENSG00000232562,51723108,-1,TPMTP3,NA,NA
NA,ENSG00000187243,51812368,-1,MAGED4B,101340250,NA
NA,ENSG00000221705,51806570,-1,SNORA11E,101340250,NA
NA,ENSG00000154545,51927919,1,MAGED4,101340250,NA
NA,ENSG00000221475,51933717,1,SNORA11D,101340250,NA
NA,ENSG00000155622,52112173,1,XAGE2B,101060193,NA
NA,ENSG00000227319,52229056,-1,RBM22P6,NA,NA
NA,ENSG00000204382,52235228,1,XAGE1B,653220,NA
NA,ENSG00000223395,52246128,-1,RBM22P7,NA,NA
NA,ENSG00000204379,52260363,-1,XAGE1A,653220,NA
NA,ENSG00000235073,52270115,1,RBM22P10,NA,NA
NA,ENSG00000185751,52387001,-1,XAGE2,101060193,NA
NA,ENSG00000227469,52501685,-1,RBM22P8,NA,NA
NA,ENSG00000183461,52511761,1,XAGE1C,653220,NA
NA,ENSG00000229936,52519069,-1,RBM22P9,NA,NA
NA,ENSG00000204376,52533303,-1,XAGE1D,653220,NA
NA,ENSG00000204375,52546197,-1,XAGE1E,653220,NA
NA,ENSG00000231457,52555981,1,RBM22P11,NA,NA
NA,ENSG00000185319,52627544,1,SSXP4,NA,NA
NA,ENSG00000197185,52640808,-1,SSXP1,NA,NA
NA,ENSG00000157965,52651985,1,SSX8,280659,NA
84.169279,ENSG00000187754,52683950,-1,SSX7,280658,7.6817804736366e-05
NA,ENSG00000222608,52694281,1,RNA5SP504,NA,NA
NA,ENSG00000225508,52701768,1,SSXP5,NA,NA
NA,ENSG00000241476,52736239,-1,SSX2,727837,NA
NA,ENSG00000157950,52780318,1,SSX2B,727837,NA
37.77429467,ENSG00000204363,52827141,-1,SPANXN5,494197,0.500966160239482
63.47962382,ENSG00000171405,52841228,1,XAGE5,170627,0.000119391381360832
NA,ENSG00000224781,52862949,-1,EIF4A2P4,NA,NA
53.29153605,ENSG00000171402,52897099,-1,XAGE3,170626,0.0885803035251833
NA,ENSG00000179304,52920336,1,FAM156B,727866,NA
NA,ENSG00000182646,53024651,-1,FAM156A,727866,NA
20.84639498,ENSG00000184194,53078273,1,GPR173,54328,0.678239841602563
12.38244514,ENSG00000184205,53111549,1,TSPYL2,64061,0.874635827562653
NA,ENSG00000232593,53123327,1,LINC01155,NA,NA
NA,ENSG00000251707,53159663,1,RNU7-37P,NA,NA
NA,ENSG00000231340,53173095,-1,ACTG1P10,NA,NA
1.567398119,ENSG00000126012,53254604,-1,KDM5C,8242,0.997842569241018
NA,ENSG00000235262,53243861,-1,KDM5C-IT1,NA,NA
9.247648903,ENSG00000124313,53350522,-1,IQSEC2,23096,0.975390479204391
4.07523511,ENSG00000072501,53449677,-1,SMC1A,8243,0.999988493720044
33.22884013,ENSG00000158423,53449639,1,RIBC1,158787,0.966259507412859
39.96865204,ENSG00000072506,53461320,-1,HSD17B10,3028,0.886870267829669
NA,ENSG00000199422,53489150,1,VTRNA3-1P,NA,NA
0.156739812,ENSG00000086758,53713673,-1,HUWE1,10075,0.999999999999995
NA,ENSG00000271886,53583302,-1,MIR98,407054,NA
NA,ENSG00000208012,53584235,-1,MIRLET7F2,406889,NA
NA,ENSG00000201618,53935488,1,RNA5SP505,NA,NA
4.231974922,ENSG00000172943,54075391,-1,PHF8,23133,0.998239852588149
5.172413793,ENSG00000184083,54209714,-1,FAM120C,54954,0.973037034571628
26.48902821,ENSG00000196632,54385075,-1,WNK3,65267,0.99999836654063
NA,ENSG00000234566,54249757,1,RPL7AP71,NA,NA
NA,ENSG00000207104,54369979,1,RNU6-434P,NA,NA
49.37304075,ENSG00000158526,54466834,1,TSR2,90121,0.760610428612814
12.06896552,ENSG00000102302,54522599,-1,FGD1,2245,0.972835312099674
37.14733542,ENSG00000130119,54556644,1,GNL3L,54552,0.991954332117903
NA,ENSG00000215197,54698418,1,PGAM4P1,NA,NA
99.21630094,ENSG00000102313,54824673,-1,ITIH6,347365,9.88847044832986e-11
34.169279,ENSG00000102316,54834032,1,MAGED2,10916,0.989729719490781
NA,ENSG00000221716,54840803,1,SNORA11,677799,NA
32.13166144,ENSG00000067445,54946895,1,TRO,7216,0.00166962000566844
68.80877743,ENSG00000158571,55024967,-1,PFKFB1,5207,0.000222069886004765
67.55485893,ENSG00000169188,55026790,1,APEX2,27301,0.889124800888643
62.22570533,ENSG00000158578,55057497,-1,ALAS2,212,0.970654597578417
72.10031348,ENSG00000238269,55101496,1,PAGE2B,389860,0.203304959214182
79.62382445,ENSG00000234068,55115441,1,PAGE2,203569,0.201620359247133
83.69905956,ENSG00000182518,55187743,-1,FAM104B,90736,0.00870993932895896
NA,ENSG00000231947,55206432,-1,MTND2P24,NA,NA
NA,ENSG00000238047,55207710,-1,MTND1P30,NA,NA
NA,ENSG00000256045,55208944,-1,MTRNR2L10,100463488,NA
63.00940439,ENSG00000158639,55246788,1,PAGE5,90737,0.0712543126666454
69.27899687,ENSG00000204279,55291279,-1,PAGE3,NA,0.050523543150726
16.14420063,ENSG00000187601,55478538,1,MAGEH1,28986,0.338067798966747
15.98746082,ENSG00000247746,55515635,-1,USP51,158880,0.912300847179826
65.36050157,ENSG00000189299,55649833,1,FOXR2,139628,0.00256624410589497
16.77115987,ENSG00000083750,55744172,1,RRAGB,10325,0.893169858978643
19.43573668,ENSG00000102349,56258854,1,KLF8,11279,0.027862422377185
NA,ENSG00000234135,56269842,-1,RPL23AP83,NA,NA
14.26332288,ENSG00000188021,56590026,1,UBQLN2,29978,0.804317268481036
NA,ENSG00000237748,56764010,-1,UQCRBP1,NA,NA
41.84952978,ENSG00000204271,57021970,-1,SPIN3,169981,0.674771547942128
42.47648903,ENSG00000186787,57147980,-1,SPIN2B,474343,0.620083821072506
49.05956113,ENSG00000147059,57164058,-1,SPIN2A,54466,0.220661420438701
NA,ENSG00000231765,57255467,1,PPP1R11P2,NA,NA
86.67711599,ENSG00000165591,57313139,1,FAAH2,158584,2.45580805455636e-17
NA,ENSG00000231831,57421842,-1,MTHFD1P1,NA,NA
70.68965517,ENSG00000198455,57618269,1,ZXDB,158586,0.842955569355446
78.68338558,ENSG00000198205,57937067,-1,ZXDA,7789,0.00521089549915299
NA,ENSG00000228004,57961237,-1,MYCLP2,NA,NA
NA,ENSG00000235124,58011120,1,KRT8P17,NA,NA
NA,ENSG00000235170,62062012,1,MTND1P31,NA,NA
NA,ENSG00000228182,62063167,1,MTND2P25,NA,NA
NA,ENSG00000234570,62104312,-1,ZFRP1,NA,NA
NA,ENSG00000230823,62519552,-1,CBX1P1,NA,NA
25.23510972,ENSG00000186767,62571223,-1,SPIN4,139886,0.725861947192611
NA,ENSG00000233661,62569525,1,SPIN4-AS1,NA,NA
57.52351097,ENSG00000131089,63005426,-1,ARHGEF9,23229,0.983065394323285
NA,ENSG00000231729,62891382,-1,ARHGEF9-IT1,NA,NA
NA,ENSG00000236813,62986755,1,BTF3P8,NA,NA
NA,ENSG00000222532,63005967,-1,MIR1468,100302115,NA
NA,ENSG00000232794,63264185,1,HNRNPDP1,NA,NA
16.61442006,ENSG00000184675,63425624,-1,AMER1,139285,0.953441252971679
NA,ENSG00000244006,63430570,1,RN7SL799P,NA,NA
93.4169279,ENSG00000198881,63450511,-1,ASB12,142689,1.61933516638744e-05
81.66144201,ENSG00000102043,63615333,-1,MTMR8,142689,1.33537060083682e-11
NA,ENSG00000230889,63652281,1,SHC1P1,NA,NA
NA,ENSG00000227261,63833142,-1,YWHAZP7,NA,NA
NA,ENSG00000226502,63842997,1,KRT8P27,NA,NA
NA,ENSG00000225814,63918427,-1,GRPEL2P2,NA,NA
46.70846395,ENSG00000126970,64254593,-1,ZC4H2,55906,0.825852220957158
NA,ENSG00000225569,64490793,1,CCT4P2,NA,NA
NA,ENSG00000231857,64551113,-1,MORF4L1P5,NA,NA
NA,ENSG00000228158,64627964,1,TLE1P1,NA,NA
