chromosome	start	end	celltypes
chr7	31080000	31120000	AO, GM12878, TRO
chr7	31160000	31200000	IMR90
chr7	3160000	3200000	GM12878
chr7	31720000	31760000	MSC
chr7	31760000	31800000	AO, CO, IMR90, LV, MES, NPC, PO
chr7	31800000	31840000	H1, HC, LG, PA, RV, TRO
chr7	32480000	32520000	SX
chr7	32520000	32560000	AO, GM12878, LI, OV, PO
chr7	32560000	32600000	AD, BL, IMR90, PA, SB
chr7	32600000	32640000	CO, LV, MSC, RV
chr7	32640000	32680000	H1, HC, LG, MES, NPC
chr7	32680000	32720000	TRO
chr7	33120000	33160000	HC, LG, LI, LV, NPC
chr7	33200000	33240000	GM12878
chr7	33240000	33280000	SX
chr7	34080000	34120000	H1, PO
chr7	34120000	34160000	GM12878, LI
chr7	34160000	34200000	AO, HC, NPC
chr7	34200000	34240000	SX
chr7	34280000	34320000	MES, SB, TRO
chr7	34320000	34360000	AD, CO, LV, PA
chr7	34360000	34400000	LG
chr7	34400000	34440000	RV
chr7	34440000	34480000	OV
chr7	34480000	34520000	IMR90
chr7	34760000	34800000	RV
chr7	35000000	35040000	LV
chr7	35040000	35080000	LG, SX
chr7	35080000	35120000	GM12878, HC, RV, TRO
chr7	35120000	35160000	BL, MES
chr7	35160000	35200000	H1, LI, MSC
chr7	35200000	35240000	NPC
chr7	35560000	35600000	GM12878
chr7	35600000	35640000	AO, HC, IMR90, OV, SB, SX
chr7	35640000	35680000	BL, CO, MSC, PA, PO
chr7	35680000	35720000	AD, LG, LI
chr7	35720000	35760000	NPC
chr7	35920000	35960000	H1, MES
chr7	35960000	36000000	LV, RV
chr7	36000000	36040000	TRO
chr7	36360000	36400000	CO, HC, PA
chr7	36400000	36440000	AD, BL, GM12878, H1, LG, LI, LV, MES, NPC, RV, SX, TRO
chr7	36440000	36480000	OV, PO, SB
chr7	36480000	36520000	AO, MSC
chr7	36520000	36560000	IMR90
chr7	37200000	37240000	LV
chr7	37240000	37280000	CO, LG
chr7	37280000	37320000	GM12878, H1, MES, NPC, TRO
chr7	37320000	37360000	IMR90
chr7	37360000	37400000	MSC
chr7	37760000	37800000	SB
chr7	37960000	38000000	LI, MES
chr7	38000000	38040000	H1, TRO
chr7	38040000	38080000	SX
chr7	38080000	38120000	IMR90, MSC
chr7	38360000	38400000	BL, LG, LI, LV, MSC, PO, RV, TRO
chr7	38400000	38440000	AD, AO, CO, H1, MES, NPC, OV, PA, SX
chr7	38440000	38480000	GM12878, HC, SB
chr7	39640000	39680000	IMR90
chr7	39920000	39960000	MSC
chr7	39960000	40000000	OV
chr7	40000000	40040000	AO, IMR90
chr7	40080000	40120000	AD
chr7	40120000	40160000	NPC, OV, TRO
chr7	40160000	40200000	BL, H1, LI, MES
chr7	40200000	40240000	CO, HC, LG, LV, RV
chr7	40240000	40280000	GM12878, PA, PO, SB
chr7	40280000	40320000	SX
chr7	41840000	41880000	PO
chr7	41880000	41920000	BL, CO, H1, HC, LG, LI, LV, MES, NPC, PA, RV
chr7	41920000	41960000	AD, MSC, OV, SB, SX, TRO
chr7	41960000	42000000	AO, GM12878, IMR90
chr7	42920000	42960000	GM12878
chr7	42960000	43000000	H1, IMR90, MES, MSC, NPC
chr7	43000000	43040000	AD, TRO
chr7	43040000	43080000	CO
chr7	43480000	43520000	GM12878
chr7	43920000	43960000	SB
chr7	43960000	44000000	BL, LG, LV, PO, RV, SX
chr7	44000000	44040000	AD, AO, CO, GM12878, HC, IMR90, LI, OV, PA
chr7	44040000	44080000	MSC, NPC, TRO
chr7	44080000	44120000	H1, MES
chr7	44640000	44680000	LI
chr7	44880000	44920000	MES
chr7	45000000	45040000	LV, RV
chr7	45080000	45120000	AD, H1
chr7	45120000	45160000	BL, LI, MSC
chr7	45160000	45200000	IMR90, NPC, PO
chr7	45200000	45240000	AO, LG, OV, PA, SB
chr7	45280000	45320000	HC
chr7	45320000	45360000	CO, SX
chr7	45680000	45720000	IMR90
chr7	45720000	45760000	MES
chr7	45760000	45800000	BL, H1, TRO
chr7	45800000	45840000	MSC
chr7	45840000	45880000	GM12878
chr7	46400000	46440000	TRO
chr7	4720000	4760000	GM12878
chr7	47200000	47240000	GM12878, SX
chr7	47280000	47320000	H1, HC, MES, NPC, SB
chr7	47320000	47360000	CO, LG, LI, PO, TRO
chr7	47360000	47400000	AD, IMR90, MSC, PA
chr7	4760000	4800000	RV, SX
chr7	47960000	48000000	H1
chr7	48000000	48040000	AD, MES
chr7	48040000	48080000	BL, OV
chr7	48120000	48160000	CO, HC, NPC, PA
chr7	48160000	48200000	LV, RV
chr7	48200000	48240000	AO, IMR90, LG, LI, MSC, TRO
chr7	48240000	48280000	PO, SX
chr7	48280000	48320000	GM12878, SB
chr7	50000000	50040000	GM12878, SX
chr7	50040000	50080000	AD, CO, LI, NPC, PA, PO, SB, TRO
chr7	50080000	50120000	AO, H1, HC, MES, MSC, OV
chr7	50120000	50160000	BL, LG, LV, RV
chr7	50160000	50200000	IMR90
chr7	51400000	51440000	AD, GM12878, MES, NPC, OV
chr7	51440000	51480000	AO, BL, H1, SB, SX
chr7	51480000	51520000	IMR90, LI, MSC, PA, PO, TRO
chr7	51520000	51560000	CO, HC, LG, LV, RV
chr7	5160000	5200000	LG, NPC
chr7	5200000	5240000	AD, AO, CO, IMR90, LI, LV, OV, PA, PO, RV, SB, SX
chr7	5240000	5280000	H1, HC, MES, TRO
chr7	52760000	52800000	MES
chr7	5280000	5320000	BL, MSC
chr7	53000000	53040000	H1
chr7	53040000	53080000	AD, SB
chr7	53200000	53240000	SX
chr7	53240000	53280000	LI
chr7	53360000	53400000	NPC
chr7	53400000	53440000	PO
chr7	53480000	53520000	BL
chr7	53520000	53560000	CO
chr7	53560000	53600000	HC, TRO
chr7	54720000	54760000	AO, GM12878, IMR90, LG, LV, PA, PO, RV, SB, SX
chr7	54760000	54800000	MSC, OV
chr7	54800000	54840000	AD, BL, CO, LI, NPC
chr7	54840000	54880000	HC, MES, TRO
chr7	54880000	54920000	H1
chr7	55320000	55360000	GM12878, LV
chr7	55640000	55680000	BL
chr7	55680000	55720000	MSC, NPC
chr7	55720000	55760000	MES, TRO
chr7	56200000	56240000	H1, MES
chr7	56240000	56280000	NPC, TRO
chr7	56280000	56320000	IMR90
chr7	56320000	56360000	GM12878, LI, MSC, OV
chr7	56360000	56400000	BL, LG, PO, SB, SX
chr7	56440000	56480000	HC
chr7	56720000	56760000	CO, OV, PA
chr7	56800000	56840000	RV
chr7	56880000	56920000	PO
chr7	5760000	5800000	AD, GM12878, IMR90, LI
chr7	5840000	5880000	MSC, PO, RV, SB, SX
chr7	5880000	5920000	AO, CO, H1, HC, LV, MES, OV, PA, TRO
chr7	5920000	5960000	BL, LG, NPC
chr7	61120000	61160000	AO, GM12878, H1, IMR90, LG, LI, LV, MES, MSC, NPC, OV, PA, RV, SB, SX, TRO
chr7	61800000	61840000	HC
chr7	61840000	61880000	BL, CO, LG
chr7	61880000	61920000	AD, AO, LI, OV, PA, PO, RV, SB
chr7	61920000	61960000	GM12878, H1, IMR90, LV, MES, MSC, NPC, TRO
chr7	62600000	62640000	GM12878, LI, MES
chr7	62640000	62680000	BL, HC, NPC, RV
chr7	62680000	62720000	AD, AO, CO, LG, MSC, PA, TRO
chr7	62720000	62760000	OV, PO, SB
chr7	63400000	63440000	OV
chr7	63440000	63480000	IMR90
chr7	63480000	63520000	GM12878
chr7	63560000	63600000	CO, PO, SB, TRO
chr7	63600000	63640000	HC, LG, MSC, PA, SX
chr7	63640000	63680000	AO, BL
chr7	63680000	63720000	AD, LI, RV
chr7	63720000	63760000	LV
chr7	64320000	64360000	LG, RV
chr7	64360000	64400000	BL, LV, SX
chr7	64400000	64440000	LI, PA
chr7	64440000	64480000	CO, HC, PO
chr7	64480000	64520000	NPC
chr7	64520000	64560000	AO, H1, MES
chr7	64560000	64600000	GM12878
chr7	6480000	6520000	AD, CO, NPC, TRO
chr7	65080000	65120000	LG, MSC, NPC, PA
chr7	65120000	65160000	AD, HC, IMR90, LI, MES, SB, SX, TRO
chr7	65160000	65200000	BL, GM12878, H1, PO, RV
chr7	6520000	6560000	H1, HC, LI, LV, MES, OV, PA, RV, SB
chr7	65200000	65240000	CO, LV, OV
chr7	65240000	65280000	AO
chr7	6560000	6600000	AO, IMR90, MSC
chr7	65920000	65960000	CO, GM12878, PO
chr7	65960000	66000000	SB
chr7	6600000	6640000	PO
chr7	6640000	6680000	LG
chr7	66600000	66640000	MES
chr7	66640000	66680000	NPC, TRO
chr7	66680000	66720000	H1
chr7	66720000	66760000	BL, CO, PA, RV
chr7	66760000	66800000	AD, AO, HC, IMR90, LG, LV, MSC, OV, PO
chr7	66800000	66840000	LI
chr7	66840000	66880000	SB, SX
chr7	66880000	66920000	GM12878
chr7	6760000	6800000	BL
chr7	68040000	68080000	AO, CO
chr7	68120000	68160000	LI, RV
chr7	68160000	68200000	BL
chr7	68200000	68240000	OV
chr7	6840000	6880000	GM12878, SX
chr7	68600000	68640000	GM12878, PO, SB
chr7	68680000	68720000	H1, HC, MES, OV
chr7	68720000	68760000	LG, SX
chr7	68880000	68920000	NPC, RV, TRO
chr7	68920000	68960000	AD
chr7	68960000	69000000	IMR90
chr7	69520000	69560000	MSC
chr7	69560000	69600000	OV, PA, SB
chr7	69600000	69640000	AO, BL, CO, HC, LG, TRO
chr7	69640000	69680000	AD, PO
chr7	69680000	69720000	H1, LI, MES, NPC
chr7	70200000	70240000	MES
chr7	70240000	70280000	BL, H1, LV, MSC, NPC, RV, TRO
chr7	70280000	70320000	AD, AO, CO, HC, LG, OV, PA, PO, SX
chr7	70320000	70360000	IMR90, LI
chr7	70360000	70400000	GM12878, SB
chr7	71240000	71280000	HC
chr7	71280000	71320000	H1
chr7	71320000	71360000	AO, CO, MES, NPC
chr7	72240000	72280000	SX
chr7	72280000	72320000	LG
chr7	72320000	72360000	PA
chr7	72360000	72400000	OV, PO, SB
chr7	72400000	72440000	AO, BL, GM12878, HC, LI, LV, RV
chr7	72440000	72480000	IMR90, MSC, TRO
chr7	72480000	72520000	CO
chr7	72560000	72600000	H1, MES, NPC
chr7	72680000	72720000	AD
chr7	72760000	72800000	OV
chr7	72880000	72920000	SX
chr7	73240000	73280000	SX
chr7	74160000	74200000	HC, LI, RV, SB
chr7	74200000	74240000	AD, AO, BL, CO, LV, OV, SX
chr7	74240000	74280000	H1, LG, NPC, PO, TRO
chr7	74280000	74320000	GM12878, IMR90, MES
chr7	74320000	74360000	MSC, PA
chr7	74960000	75000000	GM12878, IMR90, MSC
chr7	75000000	75040000	H1, MES, NPC, TRO
chr7	75040000	75080000	AO, BL, CO, LG, LI, LV, OV, PA, PO, RV, SB, SX
chr7	75080000	75120000	AD, HC
chr7	7560000	7600000	CO
chr7	75720000	75760000	LI
chr7	75800000	75840000	BL, GM12878, HC, LV, PO, RV
chr7	75840000	75880000	CO, SX
chr7	75880000	75920000	LG, OV, PA
chr7	75920000	75960000	AD, SB
chr7	75960000	76000000	MES, NPC, TRO
chr7	7600000	7640000	H1, MES, TRO
chr7	76000000	76040000	H1, IMR90, MSC
chr7	7640000	7680000	SB, SX
chr7	76720000	76760000	PA
chr7	76760000	76800000	AO, LG
chr7	76800000	76840000	AD
chr7	76880000	76920000	LI, SB, SX
chr7	76920000	76960000	LV, RV
chr7	77040000	77080000	BL
chr7	77240000	77280000	IMR90
chr7	77360000	77400000	BL
chr7	77400000	77440000	LV, RV
chr7	77440000	77480000	SB
chr7	77480000	77520000	LG, PO
chr7	77640000	77680000	SX
chr7	77720000	77760000	GM12878
chr7	78880000	78920000	IMR90, MES, MSC, NPC, TRO
chr7	78920000	78960000	AD, BL, H1, LG, LI, LV, RV, SB
chr7	78960000	79000000	AO, GM12878, PA
chr7	79000000	79040000	OV, SX
chr7	79560000	79600000	SX
chr7	79600000	79640000	MES
chr7	79640000	79680000	AD, AO, GM12878, H1, LG, LV, PA, RV
chr7	79680000	79720000	BL, CO, HC, LI, MSC, OV, PO, SB, TRO
chr7	79720000	79760000	NPC
chr7	79760000	79800000	IMR90
chr7	80040000	80080000	LI
chr7	80080000	80120000	AD, GM12878
chr7	80120000	80160000	H1, HC
chr7	80200000	80240000	AO, CO, NPC
chr7	80240000	80280000	MES, OV
chr7	80280000	80320000	IMR90, MSC, SX
chr7	80360000	80400000	LV
chr7	81000000	81040000	AO, GM12878
chr7	81040000	81080000	AD, CO, LI, LV, RV, SB, SX
chr7	81080000	81120000	BL, H1, HC, IMR90, LG, MES, MSC, NPC, OV, PA, PO, TRO
chr7	81640000	81680000	BL, CO, H1, HC, LG, MES, NPC, PO, TRO
chr7	81680000	81720000	AD, LV, PA
chr7	81720000	81760000	LI, MSC
chr7	81760000	81800000	SB
chr7	81800000	81840000	SX
chr7	82400000	82440000	AD, AO, NPC, TRO
chr7	82440000	82480000	BL, CO, H1, HC, MES, MSC, PA
chr7	82480000	82520000	GM12878, IMR90, LG
chr7	82520000	82560000	PO
chr7	82680000	82720000	OV
chr7	82840000	82880000	GM12878
chr7	82880000	82920000	CO, RV
chr7	82920000	82960000	AO, BL, HC, LI
chr7	82960000	83000000	LV, MES, MSC, NPC
chr7	83000000	83040000	AD, H1, PA, TRO
chr7	83320000	83360000	RV
chr7	83360000	83400000	LV
chr7	83400000	83440000	LG, SB
chr7	83440000	83480000	AD, BL, GM12878, H1, LI, MSC, NPC, PA, PO, SX
chr7	83480000	83520000	AO, IMR90, MES, TRO
chr7	8360000	8400000	AD, SB
chr7	8400000	8440000	BL, CO, H1, HC, IMR90, LG, LI, MES, MSC, NPC, OV, PA, SX, TRO
chr7	8440000	8480000	AO, LV, PO, RV
chr7	84680000	84720000	LI, NPC, SX
chr7	84720000	84760000	AD, BL, CO, GM12878, H1, HC, MES, MSC, TRO
chr7	84760000	84800000	IMR90, PA
chr7	8480000	8520000	GM12878
chr7	85360000	85400000	LV
chr7	85400000	85440000	AO, RV
chr7	85440000	85480000	GM12878
chr7	85480000	85520000	AD, CO, H1, HC, LG, LI, MES, NPC, PA, PO, TRO
chr7	85520000	85560000	BL, IMR90, SX
chr7	85560000	85600000	MSC, OV
chr7	85640000	85680000	SB
chr7	86160000	86200000	GM12878
chr7	86200000	86240000	MES
chr7	86280000	86320000	MSC
chr7	86400000	86440000	AO
chr7	86440000	86480000	BL, LG, PO, SB, SX
chr7	86480000	86520000	IMR90, LV
chr7	86520000	86560000	PA, RV
chr7	86560000	86600000	NPC, TRO
chr7	86640000	86680000	OV
chr7	86840000	86880000	LV
chr7	86880000	86920000	LI, MSC, SX, TRO
chr7	86920000	86960000	AD, H1, RV
chr7	86960000	87000000	MES, PA
chr7	87000000	87040000	CO
chr7	87040000	87080000	GM12878, HC
chr7	87120000	87160000	LG
chr7	87280000	87320000	GM12878
chr7	87760000	87800000	OV
chr7	87800000	87840000	BL, H1, LI, MES, NPC, PA, PO
chr7	87840000	87880000	CO, HC, IMR90, LG, MSC, TRO
chr7	87880000	87920000	AD, AO, RV, SB, SX
chr7	87920000	87960000	LV
chr7	87960000	88000000	GM12878
chr7	89720000	89760000	AO, GM12878, IMR90, LG, MSC, PA, PO, SB
chr7	89760000	89800000	BL, SX
chr7	89800000	89840000	CO, HC, LI, LV, RV, TRO
chr7	89840000	89880000	OV
chr7	89880000	89920000	MES, NPC
chr7	89960000	90000000	H1
chr7	90040000	90080000	AD
chr7	90560000	90600000	LG, NPC
chr7	90600000	90640000	BL
chr7	90640000	90680000	MSC
chr7	90680000	90720000	H1, LI, MES
chr7	90720000	90760000	PA, SB
chr7	90800000	90840000	GM12878
chr7	91480000	91520000	GM12878
chr7	91520000	91560000	LI, SB, SX
chr7	91560000	91600000	AD, PO, TRO
chr7	91600000	91640000	CO, HC, LG, LV, MSC, PA, RV
chr7	91640000	91680000	AO, BL, IMR90
chr7	91680000	91720000	H1, MES
chr7	92080000	92120000	AO, GM12878, IMR90, SB, SX
chr7	92120000	92160000	AD, CO, H1, HC, MES, MSC, NPC, RV
chr7	92160000	92200000	BL, LG, LI, LV, OV, PO, TRO
chr7	92720000	92760000	AD, H1, MES, OV
chr7	92760000	92800000	BL, HC, LI, MSC, NPC, PO, TRO
chr7	92800000	92840000	CO, IMR90, LG, LV, RV
chr7	92840000	92880000	PA
chr7	92880000	92920000	AO, SB, SX
chr7	92920000	92960000	GM12878
chr7	93800000	93840000	AO
chr7	93880000	93920000	BL, LV, OV, PO, TRO
chr7	93920000	93960000	AD, MSC, PA, RV
chr7	93960000	94000000	CO, HC, LG, NPC, SX
chr7	94000000	94040000	H1, LI, MES, SB
chr7	94040000	94080000	GM12878
chr7	95320000	95360000	OV
chr7	95360000	95400000	H1, MES
chr7	95400000	95440000	AD, AO, BL, CO, HC, LI, PA, SB, TRO
chr7	95440000	95480000	GM12878, IMR90, LG, LV, MSC, NPC, PO, RV, SX
chr7	9600000	9640000	PO, SX
chr7	9640000	9680000	AD, PA
chr7	96760000	96800000	GM12878, H1, MES, SX, TRO
chr7	9680000	9720000	HC, NPC, TRO
chr7	96800000	96840000	AD, IMR90, LI, MSC, NPC, PO
chr7	96840000	96880000	OV
chr7	96880000	96920000	LV
chr7	9720000	9760000	H1
chr7	97640000	97680000	GM12878, LG, SB, SX
chr7	97720000	97760000	LV
chr7	97760000	97800000	BL, PA, RV
chr7	97840000	97880000	AO, CO, IMR90, PO
chr7	97880000	97920000	AD, NPC, TRO
chr7	97920000	97960000	H1, HC, LI, MES, MSC, SB, SX
chr7	98360000	98400000	AD
chr7	98400000	98440000	AO, OV
chr7	98440000	98480000	BL, CO, H1, HC, LG, LI, LV, PA, RV, TRO
chr7	98480000	98520000	GM12878, IMR90, MES, MSC, NPC, PO, SB, SX
chr7	98960000	99000000	SB
chr7	99000000	99040000	GM12878, PO, SX
chr7	99040000	99080000	LG, LI, MES, PA, TRO
chr7	99080000	99120000	AD, AO, BL, H1, IMR90, MSC, NPC
chr7	99120000	99160000	CO, HC, LV, OV, RV
chr7	99600000	99640000	SX
chr7	99720000	99760000	GM12878
chr7	99760000	99800000	HC
chr8	100480000	100520000	TRO
chr8	101080000	101120000	GM12878, LG, PA, PO, SB, SX
chr8	101120000	101160000	AD, CO, HC, IMR90, LI
chr8	101160000	101200000	AO, BL, H1, LV, MES, MSC, NPC, RV, TRO
chr8	101200000	101240000	OV
chr8	101560000	101600000	BL, IMR90, LG, NPC, OV, PO, SX
chr8	101600000	101640000	AD, H1, HC, LV, MSC, RV, SB
chr8	101640000	101680000	AO, CO, TRO
chr8	101680000	101720000	LI, MES
chr8	101720000	101760000	GM12878
chr8	101840000	101880000	GM12878, LI
chr8	102200000	102240000	AD, H1, OV, PA, PO
chr8	102240000	102280000	TRO
chr8	102280000	102320000	CO, LG, SX
chr8	102320000	102360000	SB
chr8	102360000	102400000	IMR90
chr8	102600000	102640000	SB
chr8	10280000	10320000	AO, PO, TRO
chr8	10320000	10360000	MSC, OV
chr8	103240000	103280000	IMR90
chr8	103320000	103360000	PO, SB, SX
chr8	10360000	10400000	GM12878, LG, LV, NPC, SB, SX
chr8	103920000	103960000	NPC
chr8	103960000	104000000	CO, H1, MES, MSC, TRO
chr8	10400000	10440000	AD, BL, CO, HC, IMR90, LI, MES, PA, RV
chr8	104000000	104040000	AD, BL, HC, IMR90, OV, PO
chr8	104040000	104080000	AO, LG, LI, LV, RV
chr8	104080000	104120000	PA
chr8	104120000	104160000	GM12878, SB
chr8	104440000	104480000	OV
chr8	104480000	104520000	AD, AO, PO
chr8	104520000	104560000	BL, CO, HC, MES, NPC, PA, RV, SB
chr8	104560000	104600000	GM12878, LG, LV, SX
chr8	104600000	104640000	IMR90, MSC, TRO
chr8	105400000	105440000	LV
chr8	105440000	105480000	LG, PO, RV
chr8	105480000	105520000	AO, IMR90
chr8	105520000	105560000	BL, HC, MES, MSC, NPC, PA, SX
chr8	105560000	105600000	AD, CO, H1, LI
chr8	105600000	105640000	TRO
chr8	105680000	105720000	OV
chr8	105840000	105880000	GM12878
chr8	10680000	10720000	HC, LG
chr8	106800000	106840000	MSC
chr8	106840000	106880000	GM12878
chr8	106880000	106920000	AO, H1, IMR90, LI, MES, NPC, PA, SX, TRO
chr8	106920000	106960000	AD, BL, CO, HC, LG, OV, RV
chr8	106960000	107000000	LV, PO, SB
chr8	10720000	10760000	H1, IMR90, MSC, NPC, RV, SX
chr8	10760000	10800000	LV, MES, PA, PO
chr8	107600000	107640000	SB
chr8	107640000	107680000	CO, LI, OV, PO
chr8	107680000	107720000	HC, IMR90, LG, LV, NPC, PA, RV, SX
chr8	107720000	107760000	BL, MES, MSC, TRO
chr8	107760000	107800000	AO, H1
chr8	107840000	107880000	AD
chr8	10800000	10840000	TRO
chr8	108080000	108120000	GM12878
chr8	108720000	108760000	OV
chr8	108760000	108800000	GM12878, SB
chr8	108800000	108840000	AD, AO, BL, CO, H1, HC, LI, MES, PA, SX, TRO
chr8	108840000	108880000	IMR90, LG, LV, MSC, NPC, PO, RV
chr8	109800000	109840000	GM12878, MES
chr8	109840000	109880000	AD, AO, BL, H1, IMR90, LG, LI, MSC, NPC, OV, PA, PO, SB
chr8	109880000	109920000	CO, HC, RV, SX, TRO
chr8	109920000	109960000	LV
chr8	110280000	110320000	SB, TRO
chr8	110320000	110360000	H1, MSC, NPC
chr8	110360000	110400000	CO, GM12878, MES
chr8	110400000	110440000	AO
chr8	110440000	110480000	HC
chr8	110640000	110680000	MES
chr8	110680000	110720000	NPC
chr8	110720000	110760000	AO, H1, IMR90, TRO
chr8	110760000	110800000	BL
chr8	110800000	110840000	LG, LI, PA, PO, SX
chr8	110840000	110880000	LV, RV
chr8	111000000	111040000	GM12878, H1
chr8	111080000	111120000	CO, MES, TRO
chr8	111120000	111160000	HC
chr8	111240000	111280000	OV
chr8	111560000	111600000	PO
chr8	111680000	111720000	CO, HC
chr8	111720000	111760000	AD
chr8	111800000	111840000	MSC
chr8	111880000	111920000	SB
chr8	11200000	11240000	NPC
chr8	112080000	112120000	MES
chr8	112160000	112200000	H1
chr8	112280000	112320000	TRO
chr8	112360000	112400000	LI
chr8	11240000	11280000	MSC
chr8	112400000	112440000	GM12878, MSC, NPC, PA, SB
chr8	112800000	112840000	SB
chr8	112840000	112880000	MSC
chr8	112880000	112920000	H1
chr8	112920000	112960000	AD, GM12878, HC, LI, NPC
chr8	112960000	113000000	BL, CO, IMR90, LG, MES, PA, PO
chr8	113000000	113040000	AO
chr8	113080000	113120000	OV
chr8	113120000	113160000	RV
chr8	113360000	113400000	LV, PA
chr8	113400000	113440000	SX
chr8	113560000	113600000	SB
chr8	113600000	113640000	SX
chr8	113640000	113680000	GM12878, MES, PA
chr8	113680000	113720000	H1
chr8	113720000	113760000	AD, LG, LI, NPC, PO, TRO
chr8	11400000	11440000	OV
chr8	11440000	11480000	SB
chr8	114400000	114440000	MES, MSC, TRO
chr8	114440000	114480000	H1, NPC
chr8	114480000	114520000	LI, SX
chr8	114520000	114560000	BL, CO
chr8	114560000	114600000	HC, IMR90, OV, SB
chr8	114600000	114640000	AD, AO
chr8	114680000	114720000	PA
chr8	115040000	115080000	AO, CO
chr8	115080000	115120000	HC
chr8	115280000	115320000	LG, LV, RV
chr8	115360000	115400000	PO
chr8	115480000	115520000	LI
chr8	115520000	115560000	AD, PO
chr8	115560000	115600000	OV, TRO
chr8	115600000	115640000	GM12878, MSC
chr8	115640000	115680000	HC, LG, MES, PA
chr8	115760000	115800000	H1, IMR90
chr8	115800000	115840000	BL
chr8	115840000	115880000	NPC, SX
chr8	115880000	115920000	SB
chr8	117800000	117840000	AD
chr8	118200000	118240000	PO, SX
chr8	118240000	118280000	CO, GM12878, HC
chr8	118280000	118320000	LG, LV, PA, RV, SB
chr8	118320000	118360000	AD, AO, BL, H1, IMR90, LI, MSC, OV
chr8	118360000	118400000	MES, NPC, TRO
chr8	119640000	119680000	H1, OV
chr8	119680000	119720000	LG, NPC, PA, PO, TRO
chr8	119720000	119760000	AD, BL, LI, MES, RV, SB, SX
chr8	119760000	119800000	MSC
chr8	12000000	12040000	AD, CO, LI
chr8	120360000	120400000	SX
chr8	120400000	120440000	AD, NPC
chr8	120440000	120480000	GM12878, HC
chr8	120480000	120520000	CO, H1, SB
chr8	120640000	120680000	OV
chr8	120680000	120720000	LV, PO
chr8	120720000	120760000	AD, LI, RV
chr8	120760000	120800000	BL, CO, GM12878, HC, LG, PA
chr8	120800000	120840000	H1, TRO
chr8	120840000	120880000	AO, IMR90, MES, MSC, NPC
chr8	121400000	121440000	TRO
chr8	121440000	121480000	H1, LV, MES
chr8	121480000	121520000	AO, GM12878, MSC, NPC, RV, SX
chr8	121520000	121560000	CO, HC, LG, OV
chr8	121880000	121920000	H1, IMR90, MSC, OV
chr8	121920000	121960000	MES, NPC
chr8	121960000	122000000	BL
chr8	122000000	122040000	AO, CO, HC, LI, TRO
chr8	122040000	122080000	AD, LG, LV, PO, RV, SB
chr8	122080000	122120000	GM12878
chr8	122120000	122160000	PA
chr8	122160000	122200000	SX
chr8	12320000	12360000	AO, CO, GM12878, H1, HC, LV, MES, MSC, NPC, OV, RV, TRO
chr8	12360000	12400000	AD, BL, IMR90, LG, LI, PA, PO, SX
chr8	123600000	123640000	SX
chr8	123640000	123680000	GM12878, LG, LI, OV, PA, SB
chr8	123680000	123720000	AD, AO, BL, CO, H1, HC, LV, PO, RV, TRO
chr8	123720000	123760000	IMR90, MES, MSC, NPC
chr8	12400000	12440000	SB
chr8	124120000	124160000	GM12878, OV
chr8	124160000	124200000	H1, LG, LI, LV, NPC, RV
chr8	124200000	124240000	AO, BL, PA, PO, SX, TRO
chr8	124240000	124280000	AD, CO, HC, IMR90, MES, MSC
chr8	124720000	124760000	H1
chr8	124760000	124800000	CO, GM12878, HC, LI, LV, NPC
chr8	124800000	124840000	BL, OV, PA, SX
chr8	124840000	124880000	AO
chr8	125480000	125520000	AD, CO, GM12878, HC, SX
chr8	125520000	125560000	AO, BL, H1, LG, LI, LV, MSC, NPC, PA, PO, RV, TRO
chr8	125560000	125600000	IMR90, MES, OV, SB
chr8	126040000	126080000	AO, GM12878, H1, MES, MSC, NPC, SB, TRO
chr8	126080000	126120000	BL, CO, HC, IMR90, LG, LI, LV, OV, PA, SX
chr8	126120000	126160000	AD, PO, RV
chr8	126680000	126720000	BL, CO, NPC, OV, RV
